Wikipedia movie ID,Freebase movie ID,IMDB character ID,IMDB actor ID,IMDB movie ID,Character name,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,actor_date_of_birth,movie_release_date,ethn_name,race,character_description_imdb,actor_description_imdb
13613357,/m/03cbvzw,ch2809,nm0256298,tt0025196,Captain Renton,M,,,Gilbert Emery,/m/0c0lqnx,/m/0c0lqn_,/m/04bxpq,1875-06-11,1934-07-20,,,,
13613357,/m/03cbvzw,ch3351,nm0636161,tt0025196,Robert Tranter,M,,,Barry Norton,/m/0c0lqp8,/m/0c0lqpc,/m/05bhjn8,1905-06-16,1934-07-20,,,,
13613357,/m/03cbvzw,,nm0174051,tt0025196,Elissa Baynham,F,,,Juliette Compton,/m/0c0lqq2,/m/0c0lqq5,/m/054wdyj,1899-05-03,1934-07-20,,,,
13613357,/m/03cbvzw,,nm0408184,tt0025196,Jimmy Corcoran,M,,,Roger Imhof,/m/0c0lqqp,/m/0c0lqqs,/m/07jr6y5,1875-08-15,1934-07-20,,,,
12438366,/m/02w5vj3,,nm11060555,tt14338824,,F,1.7,,Saima,/m/03l12tg,,/m/084xvk,1971-05-05,2000-08-25,,,,
12438366,/m/02w5vj3,,nm0709363,tt14338824,,M,,,Moammar Rana,/m/03l12tm,,/m/08lpnh,1974-02-26,2000-08-25,,,,
12438366,/m/02w5vj3,,nm0019405,tt14338824,,M,,,Babar Ali,/m/09j06wb,,/m/02w31nx,1970-06-30,2000-08-25,,,,
12142896,/m/02vr6k0,,,,,M,1.87,,William Smith,/m/04hv1tf,,/m/02s6b7,1933-03-24,1988-01-01,,,,
7575175,/m/0265qmj,,,,,M,,,Tim Wheeler,/m/02vb9ps,,/m/05vpcc,1977-01-04,1995-10-13,,,,
7575175,/m/0265qmj,,,,Father Jozo Zovko,M,1.7,/m/042gtr,Martin Sheen,/m/02vccr0,/m/0h0hw38,/m/0hvb2,1940-08-03,1995-10-13,Spanish,European,,
7575175,/m/0265qmj,,,,Sister Fabijana Zovko,F,1.63,,Morgan Fairchild,/m/02vd2fs,/m/0h0_y4s,/m/02vmmz,1950-02-03,1995-10-13,,,,
7575175,/m/0265qmj,,,,,M,,,Frank Finlay,/m/02vcgx8,,/m/04ynfp,1926-08-06,1995-10-13,,,,
7575175,/m/0265qmj,,,,,M,1.727,,Paul Guilfoyle,/m/02vcq_6,,/m/04vq3h,1949-04-28,1995-10-13,,,,
7575175,/m/0265qmj,,,,,M,1.8,/m/02w7gg,Michael York,/m/02vb_g4,,/m/02lq10,1942-03-27,1995-10-13,English,European,,
1031231,/m/03_wh5,,nm0865411,tt0118843,,M,,,Srđan Todorović,/m/0jvfm6,,/m/05l9xr,1965-03-28,1998-09-10,,,,
1031231,/m/03_wh5,,nm0441287,tt0118843,Ida,F,,/m/04kbvpz,Branka Katić,/m/0jvfmj,/m/0gykvhb,/m/02729k2,1970-01-20,1998-09-10,,,,
27292831,/m/0bxzbfp,,,,,F,1.7,/m/03ftx7,Olivia Pascal,/m/0ggcqc2,,/m/026x89x,1957-05-26,1981-01-01,,,,
27002888,/m/0br_wmf,,nm0719749,tt0030424,,M,,,Pierre Renoir,/m/0c5lsb5,,/m/04cr1x,1885-03-21,1938-04-17,,,,
6342767,/m/0g1yx5,,,,,M,,,Michael Mosley,/m/04hts89,,/m/0g1z6z,1978-09-16,2007-01-01,,,,
6342767,/m/0g1yx5,,,,,M,1.93,,Henry Simmons,/m/03jr396,,/m/07j880,1970-07-01,2007-01-01,,,,
6342767,/m/0g1yx5,,,,Director,F,1.626,,Mary Stuart Masterson,/m/03jsztb,/m/0h2hhn8,/m/0345cb,1966-06-28,2007-01-01,,,,
6342767,/m/0g1yx5,,,,,F,,,Juliette Marquis,/m/05nq6fp,,/m/06jsk8,1980-04-16,2007-01-01,,,,
6342767,/m/0g1yx5,,,,,M,1.84,,John Shea,/m/05nq6fv,,/m/07h3_4,1949-04-14,2007-01-01,,,,
6342767,/m/0g1yx5,,,,,M,,,Jesse Steccato,/m/0gcltww,,/m/0gbybwc,1978-06-11,2007-01-01,,,,
196176,/m/01bwgr,ch4142,nm0636235,tt0067800,Chris Cawsey,M,,,Jim Norton,/m/0ch9297,/m/0ch929b,/m/0403q0,1938-01-04,1971-11-03,,,,"Jim Norton. Actor: Straw Dogs. Distinguished Irish character actor of stage and screen, one of two siblings born in Dublin to parents Eugene and Frances Norton. His parents were musically inclined, his father being a baritone, his mother a violinist. Jim first performed on radio at the age of ten. Having decided upon his career path after seeing On the Waterfront (1954) with Marlon Brando at a Dublin cinema, he..."
196176,/m/01bwgr,ch6919,nm0377328,tt0067800,Charlie Venner,M,,,Del Henney,/m/0ch929m,/m/0ch929q,/m/0ch929y,1938-12-17,1971-11-03,,,,
196176,/m/01bwgr,ch3795,nm0404455,tt0067800,Norman Scutt,M,,,Ken Hutchison,/m/0ch92cs,/m/0ch92cw,/m/02x43mm,1943-01-01,1971-11-03,,,,
196176,/m/01bwgr,ch1646,nm0001831,tt0067800,Henry Niles,M,1.87,/m/041rx,David Warner,/m/0glyrl_,/m/0hcfwhd,/m/017khj,1941-07-29,1971-11-03,Jewish,Middle Eastern,,
196176,/m/01bwgr,,nm0001265,tt0067800,Amy Sumner,F,1.65,,Susan George,/m/02vc216,/m/0ch92bz,/m/02ps7rq,1950-07-26,1971-11-03,,,,
196176,/m/01bwgr,ch6779,nm0000163,tt0067800,David Sumner,M,1.66,/m/041rx,Dustin Hoffman,/m/0k3v65,/m/0ch916z,/m/0bl2g,1937-08-08,1971-11-03,Jewish,Middle Eastern,,
196176,/m/01bwgr,,nm0571435,tt0067800,Major John Scott,M,,,T. P. McKenna,/m/0cg0snm,/m/0ch92ck,/m/04n7gp,1929-09-07,1971-11-03,,,,
196176,/m/01bwgr,ch3044,nm0860951,tt0067800,Janice Hedden,F,,,Sally Thomsett,/m/0ch92c5,/m/0ch92c8,/m/0654s6,1950-04-03,1971-11-03,,,,
196176,/m/01bwgr,ch4719,nm0891092,tt0067800,Tom Hedden,M,1.829,/m/02w7gg,Peter Vaughan,/m/03jqlsn,/m/0ch92b5,/m/070mz9,1923-04-04,1971-11-03,English,European,,
32338078,/m/0gyvkhs,,,,Reena's Mom,F,,/m/0747611,Himani Shivpuri,/m/0gz4n8z,/m/0h7w6zj,/m/0ddfph,1960-01-01,2011-09-23,,,,
32338078,/m/0gyvkhs,,,,Rahul,M,,/m/0dryh9k,Aman Yatan Verma,/m/0h75jtc,/m/0h75jtf,/m/054yrb,1971-10-11,2011-09-23,Indian,Indian,,
19569910,/m/04n2zzq,ch8043,nm1261186,tt1715210,Masakazu Masaki,M,,,Kenji Nojima,/m/0fmns_r,/m/0fmns_v,/m/03fg3b,1976-03-16,2010-03-06,,,,
19569910,/m/04n2zzq,,nm0633989,tt1715210,Akiko,F,,,Yukana Nogami,/m/0fmns_4,/m/0fmns_7,/m/03chnb,1975-01-06,2010-03-06,,,,
19569910,/m/04n2zzq,,nm1101677,tt1715210,Rikuo Sakisaka,M,1.73,,Jun Fukuyama,/m/0fmnt0d,/m/0fmnt0h,/m/04f62k,1978-11-26,2010-03-06,,,,
19569910,/m/04n2zzq,,nm2051934,tt1715210,Nagi,F,,,Rina Sato,/m/0fmnt1f,/m/0fmnt1j,/m/04z3xc,1981-05-02,2010-03-06,,,,
19569910,/m/04n2zzq,ch2203,nm0849050,tt1715210,Sammy,F,,,Rie Tanaka,/m/0fmnt29,/m/0fmnt2d,/m/03j2vrj,1979-01-03,2010-03-06,,,,
4040882,/m/0bf0hf,,nm0281107,tt0304953,,M,,,Tommy Flanagan,/m/0k6z4y,,/m/08cs7d,1930-03-16,1990-01-01,,,,
4040882,/m/0bf0hf,,nm1183016,tt0304953,,M,,/m/0x67,Jimmy Heath,/m/0k6z52,,/m/03cjct,1926-10-25,1990-01-01,African American,African,,
4040882,/m/0bf0hf,,nm0795147,tt0304953,,M,,/m/0x67,Wayne Shorter,/m/0k6z5b,,/m/01qdjm,1933-08-25,1990-01-01,African American,African,,
4040882,/m/0bf0hf,,nm1303274,tt0304953,,M,,,La Monte Young,/m/0k6z5h,,/m/0p8zg,1935-10-14,1990-01-01,,,,"La Monte Young. Composer: Flux Concert. La Monte Young was born on 14 October 1935 in Bern, Idaho, USA. He is a composer and actor, known for Flux Concert (1979), Fluxus in Wiesbaden (1962) and Fluxus Hot and West (2006). He was previously married to Marian Zazeela."
4040882,/m/0bf0hf,,nm9532015,tt0304953,,F,,,Alice Coltrane,/m/0k6z5n,,/m/03f7gxr,1937-08-27,1990-01-01,,,,
26137128,/m/0b6dn1z,,nm0000282,tt0343449,,M,1.727,,Scott Bairstow,/m/0b6trhl,,/m/06q652,1970-04-23,2003-12-23,,,,
26137128,/m/0b6dn1z,ch5807,nm0791226,tt0343449,Mikki,F,1.73,/m/02w7gg,Rachel Shelley,/m/0b6tkjd,/m/0h7bbcq,/m/067f0j,1969-08-25,2003-12-23,English,European,,
16273931,/m/03wfpql,,,,Stefano Silva,M,,,Gino Mattera,/m/0jwm0m5,/m/0jwm0m8,/m/0h81gxc,1923-03-14,1951-05-05,,,,
16273931,/m/03wfpql,,,,Jeannette,F,,,Jacqueline Pierreux,/m/0jwm0n7,/m/0jwm0nb,/m/0bxl858,1923-01-15,1951-05-05,,,,
16273931,/m/03wfpql,,,,Marco,M,,,Afro Poli,/m/0jwm0k8,/m/0jwm0kc,/m/0405wv7,1902-12-22,1951-05-05,,,,
16273931,/m/03wfpql,,,,Zia Francesca,F,,,Franca Mazzoni,/m/0jwm0p0,/m/0jwm0p3,/m/0cpmx98,1912-07-28,1951-05-05,,,,
16273931,/m/03wfpql,,,,D'Emilis,M,,,Guido Celano,/m/0jwm0nn,/m/0jwm0nr,/m/04gjdh9,1904-04-19,1951-05-05,,,,
16273931,/m/03wfpql,,,,,M,,,Aldo Silvani,/m/0jwm0lb,,/m/04gwbz2,1891-01-21,1951-05-05,,,,
16273931,/m/03wfpql,,,,,M,,,Gino Del Signore,/m/0jwm0mx,,/m/0jwm0m_,1906-04-30,1951-05-05,,,,
748616,/m/03813g,,nm1230598,tt0374546,Old Monk,M,,,Yeong-su Oh,/m/0bvbj84,/m/0bvbj6g,/m/0bvbj6c,1944-10-19,2003-08-14,,,,
748616,/m/03813g,ch2763,nm1018275,tt0374546,Young Adult Monk,M,,,Kim Young-Min,/m/0bvbj8d,/m/0bvbj6n,/m/0bbcsgh,1971-11-05,2003-08-14,,,,
748616,/m/03813g,,nm1138064,tt0374546,Boy Monk,M,,,Jae-kyeong Seo,/m/0bvbj8j,/m/0bvbj6v,/m/0bvbj6r,1982-06-14,2003-08-14,,,,"Seo Jae-kyeong. Actor: Spring, Summer, Fall, Winter... and Spring. Seo Jae-kyeong was born on 14 June 1982 in South Korea. He is an actor, known for Spring, Summer, Fall, Winter... and Spring (2003), Resurrection of the Little Match Girl (2002) and Wild Card (2003)."
748616,/m/03813g,ch6852,nm1104118,tt0374546,Adult Monk,M,,/m/01xhh5,Kim Ki-duk,/m/0bvbj88,/m/0bvbj6k,/m/02_4fn,1960-12-20,2003-08-14,Korean,Asian,,"Kim Ki-duk. Writer: 3-Iron. He studied fine arts in Paris in 1990-1992. In 1993 he won the award for Best Screenplay from the Educational Institute of Screenwriting with ""A Painter and A Criminal Condemned to Death"". After two more screenplay awards, he made his directorial debut with Crocodile (1996). Then he went on to direct Wild Animals (1997), Birdcage Inn (1998) (""Birdcage Inn""), The Isle (2000) and the highly experimental..."
748616,/m/03813g,ch2053,nm1203041,tt0374546,Detective Ji,M,,,Ji Dae-han,/m/0bvbj90,/m/0bvbj7h,/m/0k1gqy,1973-01-01,2003-08-14,,,,
748616,/m/03813g,,nm0158856,tt0374546,Detective Choi,M,,,Min Choi,/m/0bvbj94,/m/0bvbj7p,/m/0bvbj7l,1974-11-07,2003-08-14,,,,
748616,/m/03813g,,nm1280733,tt0374546,The Baby's Mother,F,,,Ji-a Park,/m/0bvbj98,/m/0bvbj7w,/m/0bvbj7s,1972-02-25,2003-08-14,,,,
336846,/m/01xlqd,,nm0000330,tt0077631,Betty Rizzo,F,1.6,,Stockard Channing,/m/0jy_bm,/m/0fqbs6,/m/02mqc4,1944-02-13,1978-06-16,,,,
336846,/m/01xlqd,,nm0000556,tt0077631,Sandy Olsson,F,1.68,/m/06gbnc,Olivia Newton-John,/m/0jy_bg,/m/0fq97v,/m/0dzlk,1948-09-26,1978-06-16,Welsh,European,,
336846,/m/01xlqd,,nm0001063,tt0077631,Kenickie Murdoch,M,1.87,/m/07hwkr,Jeff Conaway,/m/0jy_bs,/m/0h5nhp7,/m/026mzh,1950-10-05,1978-06-16,White,European,,
336846,/m/01xlqd,ch4996,nm0875700,tt0077631,Sonny,M,,,Michael Tucci,/m/09vkl0c,/m/0h5nhn_,/m/0fyfsg,1946-04-15,1978-06-16,,,,"Michael Tucci. Actor: Grease. Michael Tucci was born on 15 April 1946 in New York City, New York, USA. He is an actor, known for Grease (1978), The Heat (2013) and Blow (2001)."
336846,/m/01xlqd,,nm0174883,tt0077631,Frenchy,F,1.638,,Didi Conn,/m/0jy_by,/m/05gpmlh,/m/04tvm2,1951-07-13,1978-06-16,,,,
336846,/m/01xlqd,ch2444,nm0000781,tt0077631,Principal McGee,F,1.71,,Eve Arden,/m/02vcygh,/m/0h5nhph,/m/02tl9,1908-04-30,1978-06-16,,,,
336846,/m/01xlqd,,nm0000811,tt0077631,The Teen Angel,M,1.73,/m/0xnvg,Frankie Avalon,/m/05pxb2r,/m/05pxb2t,/m/01m9k6y,1939-09-18,1978-06-16,Italian,European,,
336846,/m/01xlqd,,nm0001503,tt0077631,Marty Maraschino,F,,/m/041rx,Dinah Manoff,/m/09vkl01,/m/0h5nhpx,/m/0696jd,1958-01-25,1978-06-16,Jewish,Middle Eastern,,
336846,/m/01xlqd,ch8261,nm0232721,tt0077631,Jan,F,,,Jamie Donnelly,/m/09vkl06,/m/0h5nhr9,/m/0c9jbf,1947-01-01,1978-06-16,,,,
336846,/m/01xlqd,ch4424,nm0911660,tt0077631,Putzie,M,,,Kelly Ward,/m/09vkl0j,/m/0h5nhrj,/m/0fyfw6,1956-11-17,1978-06-16,,,,
336846,/m/01xlqd,ch971,nm0000951,tt0077631,Vi,F,1.6,,Joan Blondell,/m/0cg12nj,/m/0h5nhrr,/m/01kgg9,1906-08-30,1978-06-16,,,,"Joan Blondell. Actress: Grease. With blonde hair, big blue eyes and a big smile, Joan Blondell was usually cast as the wisecracking working girl who was the lead's best friend.

Joan was born Rose Blondell in Manhattan, New York, the daughter of Katie and Eddie Blondell, who were vaudeville performers. Her father was a Polish Jewish immigrant, and her mother was of Irish heritage. Joan was on the stage when she..."
336846,/m/01xlqd,ch4444,nm0001444,tt0077631,Tom Chisum,M,1.88,,Lorenzo Lamas,/m/0cg0sfm,/m/0h2yrz1,/m/0347tm,1958-01-20,1978-06-16,,,,
336846,/m/01xlqd,ch5783,nm0000299,tt0077631,Mike - School Athlete,M,1.83,,Michael Biehn,/m/0h2rxmn,/m/0h2rxmt,/m/02d6n_,1956-07-31,1978-06-16,,,,
336846,/m/01xlqd,,nm0000201,tt0077631,Stephanie Zinone,F,1.71,/m/065b6q,Michelle Pfeiffer,/m/0chc8lx,/m/0gykbz8,/m/0gx_p,1958-04-29,1978-06-16,Swedish,European,,
336846,/m/01xlqd,,nm0005167,tt0077631,,F,1.63,,Lorna Luft,/m/0chcx3n,,/m/01tnb8,1952-11-21,1978-06-16,,,,
336846,/m/01xlqd,,nm0957460,tt0077631,,M,1.727,,Adrian Zmed,/m/0chc8m1,,/m/058phf,1954-03-04,1978-06-16,,,,
336846,/m/01xlqd,,nm0001028,tt0077631,,M,1.82,,Maxwell Caulfield,/m/0chc763,,/m/02y6kl,1959-11-23,1978-06-16,,,,
336846,/m/01xlqd,,nm0000237,tt0077631,Danny Zuko,M,1.83,/m/0xnvg,John Travolta,/m/0jy_b9,/m/05gpml7,/m/0f502,1954-02-18,1978-06-16,Italian,European,,
27463222,/m/0c037x9,ch9989,nm0000491,tt1452628,Paul,M,1.73,/m/025rpb0,John Leguizamo,/m/0c05h8f,/m/0gdjxq3,/m/04yj5z,1964-07-22,2010-09-12,,,,
27463222,/m/0c037x9,ch8012,nm0159789,tt1452628,Luke,M,1.87,,Hayden Christensen,/m/0c05zdh,/m/0gdjxpp,/m/0f276,1981-04-19,2010-09-12,,,,
27463222,/m/0c037x9,,nm0628601,tt1452628,Rosemary,F,1.6,/m/02w7gg,Thandie Newton,/m/0c05y6n,/m/0gdjxpx,/m/02cpb7,1972-11-06,2010-09-12,English,European,,
27463222,/m/0c037x9,ch2341,nm3632976,tt1452628,James,M,,,Jacob Latimore,/m/0gdjxvn,/m/0gdjxtx,/m/0521dwp,1996-08-10,2010-09-12,,,,
27463222,/m/0c037x9,ch1946,nm0275244,tt1452628,Bike Messenger,M,,/m/02ctzb,Larry Fessenden,/m/0gdjxwn,/m/0hgs766,/m/0ckpxt,1963-01-01,2010-09-12,,,,
27463222,/m/0c037x9,,nm15080810,tt1452628,,F,,,Christina Benjamin,/m/0gdjxwx,,/m/0gdjxvk,1982-06-26,2010-09-12,,,,
22256486,/m/05q6jgk,ch9990,nm0000366,tt0112654,La star-fantasme,F,1.68,/m/03ts0c,Catherine Deneuve,/m/0h0tdlx,/m/0h0tdl_,/m/0cbkc,1943-10-22,1995-01-25,French,European,,
22256486,/m/05q6jgk,ch642,nm0681566,tt0112654,Simon Cinéma,M,,,Michel Piccoli,/m/05tfshz,/m/0h0tdl8,/m/021t8p,1925-12-27,1995-01-25,,,,
22256486,/m/05q6jgk,ch3571,nm0000052,tt0112654,L'ami italien / The Italian Friend,M,1.76,/m/0222qb,Marcello Mastroianni,/m/05tfshp,/m/0h0tdnx,/m/015gjr,1924-09-28,1995-01-25,Italian,European,,
22256486,/m/05q6jgk,ch3029,nm0305488,tt0112654,"Firmin, le majordome / The butler",M,,,Henri Garcin,/m/0bysgdf,/m/0h0tdl0,/m/04lf1f4,1929-04-11,1995-01-25,,,,
22256486,/m/05q6jgk,ch1065,nm0310865,tt0112654,Camille Miralis,F,,,Julie Gayet,/m/0bysgdm,/m/0h0tdmb,/m/04nkpk_,1972-06-03,1995-01-25,,,,
22256486,/m/05q6jgk,ch7088,nm0218843,tt0112654,"Camille, dit Mica",M,,,Mathieu Demy,/m/0bysgds,/m/0h0tdk0,/m/08vjyx,1972-10-15,1995-01-25,,,,
22256486,/m/05q6jgk,ch6808,nm0758406,tt0112654,"Vincent, revenant des Indes",M,,,Emmanuel Salinger,/m/0bysgdy,/m/0h0tdkj,/m/07cmcz3,1964-05-06,1995-01-25,,,,
22256486,/m/05q6jgk,ch7723,nm0000272,tt0112654,La star qui tourne la nuit,F,1.74,,Fanny Ardant,/m/0bysgf9,/m/0h0tdk8,/m/014jxq,1949-03-22,1995-01-25,,,,
22256486,/m/05q6jgk,ch4122,nm0000901,tt0112654,Professeur Bébel,M,1.79,,Jean-Paul Belmondo,/m/0bysgfh,/m/0h0tdn7,/m/0cbkw,1933-04-09,1995-01-25,,,,
22256486,/m/05q6jgk,ch6288,nm0001960,tt0112654,La jeune fille en violet,F,,,Romane Bohringer,/m/0bysgfn,/m/0h0tdks,/m/0cvwgg,1973-08-14,1995-01-25,,,,
22256486,/m/05q6jgk,ch2061,nm0094789,tt0112654,La vagabonde métamorphosable,F,1.67,/m/03ts0c,Sandrine Bonnaire,/m/0h0tdmt,/m/0h0tdmx,/m/07wn_5,1967-05-31,1995-01-25,French,European,,
22256486,/m/05q6jgk,ch7592,nm0108400,tt0112654,Le guide des Japonais,M,,,Jean-Claude Brialy,/m/0h0tdlh,/m/0h0tdll,/m/0dfl_1,1933-03-30,1995-01-25,,,,
22256486,/m/05q6jgk,ch9278,nm0000134,tt0112654,Le mari de la star-fantasme en croisière,M,1.77,/m/0xnvg,Robert De Niro,/m/0gxsd1c,/m/0h0tdml,/m/06cgy,1943-08-17,1995-01-25,Italian,European,,
22256486,/m/05q6jgk,ch3585,nm0518178,tt0112654,L'épouse médium du professeur Bébel,F,1.65,/m/0222qb,Gina Lollobrigida,/m/0h0tdng,/m/0h0tdnk,/m/01qrlx,1927-07-04,1995-01-25,Italian,European,,
22256486,/m/05q6jgk,ch1597,nm0603402,tt0112654,La première ex-épouse de M. Cinéma,F,1.6,/m/03ts0c,Jeanne Moreau,/m/0h0tf36,/m/0h0tf39,/m/03d0ns,1928-01-23,1995-01-25,French,European,,
22256486,/m/05q6jgk,ch8056,nm0000640,tt0112654,Un acteur muet à Hollywood,M,1.7,/m/042gtr,Martin Sheen,/m/0h0jzv9,/m/0gwsm90,/m/0hvb2,1940-08-03,1995-01-25,Spanish,European,,
22256486,/m/05q6jgk,,nm0000138,tt0112654,Un acteur muet à Hollywood,M,1.83,/m/09kr66,Leonardo DiCaprio,/m/0hj1dlc,/m/0gwsm90,/m/0dvmd,1974-11-11,1995-01-25,Russian,European,,
3179118,/m/08xfy_,,,,,M,,,Giacomo Furia,/m/0gm2wdw,,/m/04gs2vc,1925-01-02,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Dante Maggio,/m/0gm10yc,,/m/05p2_3g,1909-03-02,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Pierre Étaix,/m/0gm16sc,,/m/03m6tfc,1928-11-23,1971-08-30,,,,
3179118,/m/08xfy_,,,,,F,1.69,/m/06mvq,Anita Ekberg,/m/0gm18dl,,/m/03nk14,1931-09-29,1971-08-30,Swedish,European,,
3179118,/m/08xfy_,,,,,M,,,Charlie Rivel,/m/0gm1l6j,,/m/091r3s,1896-04-23,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Gigi Reder,/m/0gm1wjl,,/m/0b_nbpt,1928-03-25,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Tino Scotti,/m/0gm1_57,,/m/04gn59q,1905-11-16,1971-08-30,,,,
3179118,/m/08xfy_,,,,,F,,,Annie Fratellini,/m/0gm29y5,,/m/07y1f6,1932-11-14,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Riccardo Billi,/m/0gm2lbs,,/m/047s7tw,1906-04-22,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Fanfulla,/m/0gm2sy3,,/m/0b_nbnq,1913-02-26,1971-08-30,,,,
3179118,/m/08xfy_,,,,,M,,,Alvaro Vitali,/m/0gm2_6g,,/m/02qk88z,1950-02-03,1971-08-30,,,,
3249964,/m/0917bx,ch1000,nm0110480,tt0042579,Harry - Coroner,M,,,Peter Brocco,/m/0cg9753,/m/0n1v220,/m/0b20tv,1903-01-16,1950-03-25,,,,
3249964,/m/0917bx,ch6378,nm0371775,tt0042579,Stephen Byrne,M,1.753,,Louis Hayward,/m/0jzk_y,/m/0n1t2t6,/m/04w27b,1909-03-19,1950-03-25,,,,
3249964,/m/0917bx,ch2598,nm0101350,tt0042579,John Byrne,M,,,Lee Bowman,/m/0jzl07,/m/0n1tjgx,/m/04xn6g,1914-12-28,1950-03-25,,,,
3249964,/m/0917bx,ch1215,nm0943553,tt0042579,Marjorie Byrne,F,1.67,,Jane Wyatt,/m/0jzl02,/m/0n1tq5f,/m/02thfq,1910-08-12,1950-03-25,,,,
3249964,/m/0917bx,ch2513,nm0665842,tt0042579,Emily Gaunt,F,,,Dorothy Patrick,/m/0jzl0d,/m/0n1tx3k,/m/09vx5h,1921-06-03,1950-03-25,,,,
3249964,/m/0917bx,,nm0794700,tt0042579,Mrs. Ambrose,F,,,Anne Shoemaker,/m/0cgnjn3,/m/0n1ty61,/m/071nl8,1891-01-10,1950-03-25,,,,
3249964,/m/0917bx,ch7039,nm0318101,tt0042579,Flora Bantam,F,,,Jody Gilbert,/m/0gc95tm,/m/0n1tyl3,/m/0gc0xf_,1916-03-18,1950-03-25,,,,
3249964,/m/0917bx,ch4494,nm0150166,tt0042579,District Attorney,M,,,Howland Chamberlain,/m/0cg2pxz,/m/0n1v2hp,/m/0bysr4k,1911-08-02,1950-03-25,,,,
3249964,/m/0917bx,ch565,nm0781254,tt0042579,Mrs. Whittaker - Party Guest,F,,,Margaret Seddon,/m/0n1v30n,/m/0n1v30r,/m/02y_drm,1872-11-18,1950-03-25,,,,
3249964,/m/0917bx,ch2063,nm0655605,tt0042579,Mrs. Beach,F,,,Sarah Padden,/m/0gc9llk,/m/0n1v3nq,/m/06603mj,1881-10-16,1950-03-25,,,,
3249964,/m/0917bx,ch4291,nm0293466,tt0042579,Effie Ferguson - Party Guest,F,,,Kathleen Freeman,/m/0n1v4kn,/m/0n1v4kr,/m/06nrh1,1919-02-17,1950-03-25,,,,
3249964,/m/0917bx,ch6572,nm0942926,tt0042579,Inspector Sarten,M,,,Will Wright,/m/0n1v5pl,/m/0n1v5pp,/m/0f9jgt,1891-03-26,1950-03-25,,,,"Will Wright. Actor: The Blue Dahlia. One of those familiar character actors who seems to have been born old, Will Wright specialized in playing crusty old codgers, rich skinflints,crooked small-town politicians and the like. A former newspaper reporter in San Francisco, he switched careers and entered vaudeville, then took to the stage. He ventured from acting to producing, and staged shows on Broadway as well as other cities, eventually making..."
3249964,/m/0917bx,ch6780,nm0453998,tt0042579,Mr. Gaunt,M,,,Leslie Kimmell,/m/0gcj7zn,/m/0n1v684,/m/0gb_5p9,1889-12-18,1950-03-25,,,,
34880861,/m/0j44ld1,,,,,M,,,Johannes Heesters,/m/0mzl1ww,,/m/01zwwx,1903-12-05,1955-03-08,,,,
15007384,/m/03h4h5p,,nm0889024,tt0025198,,M,,,Charles Vanel,/m/040n2yp,,/m/02r6fj6,1892-08-21,1934-05-02,,,,
15007384,/m/03h4h5p,,nm0741147,tt0025198,,F,,,Françoise Rosay,/m/040n2yv,,/m/07xz_2,1891-04-19,1934-05-02,,,,
15007384,/m/03h4h5p,,nm0723918,tt0025198,,M,,,Pierre Richard-Willm,/m/040n2y_,,/m/0cm9_2,1895-11-03,1934-05-02,,,,
15007384,/m/03h4h5p,,nm0068372,tt0025198,,F,,,Marie Bell,/m/045__20,,/m/03nrk_2,1900-12-23,1934-05-02,,,,"Marie Bell. Actress: Un carnet de bal. Marie Bell was born on 23 December 1900 in Bordeaux, Gironde, France. She was an actress, known for Un carnet de bal (1937), Madame Récamier (1928) and La garçonne (1936). She was married to Jean Chevrier. She died on 14 August 1985 in Neuilly-sur-Seine, Hauts-de-Seine, France."
15007384,/m/03h4h5p,,nm1986182,tt0025198,,,,,Camille Bert,/m/0bwb9jy,,/m/0bwb9jw,1880-12-27,1934-05-02,,,,
15007384,/m/03h4h5p,,nm0488535,tt0025198,,M,,,Pierre Larquey,/m/0bwb9k8,,/m/04gjcls,1884-07-10,1934-05-02,,,,
11692389,/m/02rp4qv,,nm0828980,tt0469828,,F,1.702,/m/02w7gg,Juliet Stevenson,/m/02vd92l,,/m/05qm5s,1956-10-30,2005-12-24,English,European,,
11692389,/m/02rp4qv,ch5714,nm0001772,tt0469828,The Raven,M,1.78,/m/02w7gg,Patrick Stewart,/m/02vd19l,/m/0gyhvzt,/m/0jbp0,1940-07-13,2005-12-24,English,European,,
11692389,/m/02rp4qv,,nm0920564,tt0469828,,M,1.753,/m/044038p,Kenneth Welsh,/m/04htvb8,,/m/06rn5d,1942-03-30,2005-12-24,,,,
11692389,/m/02rp4qv,,nm1973971,tt0469828,,F,,,Sydney White UK,/m/0gdly8y,,/m/02wctlc,1991-11-30,2005-12-24,,,,"Sydney White. Actress: American Assassin. Sydney Rae White is a British actress and musician, with a successful career spanning nearly 20 years. She has appeared in London's West End, in cult TV shows and blockbuster movies, and worked with some of the greatest musicians of all time, most recently The Who. When not acting on stage or in film and television, she can be found in the studio or on..."
